ENSPTRG00000043887	7.901266418127491	8.663242450464685	9.029020069301177	9.890813195072909	7.9004505344033
ENSPTRG00000043908	8.28244811372879	8.996779134597647	8.947633064718222	9.3623209729303	8.30166473177972
ENSPTRG00000043998	2.7718011952133685	3.497795280163833	2.963673599698226	3.073936212277057	4.0405872246191326
ENSPTRG00000044035		2.689940962117027	2.330930451104426	2.072287168789039	3.1296215198584423
ENSPTRG00000044185	4.801161839479339	5.080562948230782	6.102430455483403	6.635300913280795	4.689878848689849
ENSPTRG00000044259	7.998647786109994	8.920146084165426	8.217978556653353	9.692470600740485	8.44697081642182
ENSPTRG00000044316	8.050678571354242	9.39078353199714	9.147302791846105	9.081002889289866	7.951446252988676
ENSPTRG00000044430	8.789264949234912	9.75562813409773	9.009188831385002	11.079441642301232	9.136685686389523
ENSPTRG00000044433	2.774524659812127	2.602393441646577	2.9133951399523794		2.3340205657012656
ENSPTRG00000044636	8.462476444897627	8.826743915946238	8.92035967237539	9.723720222042404	7.802492844129189
ENSPTRG00000044887	3.2058980653710947	2.322490542792733	2.0208398596268724		3.1953023430279304
ENSPTRG00000044945	2.56949329121945	3.3322254219352887	3.1844654755491995	2.7528890235591943	3.4092421612056807
ENSPTRG00000045131	3.3549691202787186	4.182654040319054	3.9215658365027655	4.149253944999244	4.634436368000983
ENSPTRG00000045132	8.80736088005599	9.351445376624973	9.389542571536694	10.375679357543723	8.796656811622928
ENSPTRG00000045140	5.200884475219593	5.415575846814747	4.712906529870973	7.299290050887934	4.9085579176257985
ENSPTRG00000045223	5.133888205473199	5.968236901167931	5.1667522996949975	6.3037121382008054	6.018813574240148
ENSPTRG00000045582	7.600943847223338	8.732410946577279	8.391761704886852	10.925110974401093	8.478992967651081
ENSPTRG00000045799	5.801269515994965	5.844656240749417	6.860574393940452	6.506036139530158	6.416813456608514
ENSPTRG00000045834	2.983207046750768	4.020962791130448	3.2955035637029355	3.631826016072602	3.0681305573829394
ENSPTRG00000045889	5.9040347960515716	6.725937256043775	7.010973021784457	9.081537716549052	6.97992289600615
ENSPTRG00000045912	3.725184384682216	4.322148656872182	4.202654507941659	3.1495725835187147	5.7349512391472155
ENSPTRG00000046214	7.436969526428913	8.182672899665212	8.695770857655425	9.682904840067811	7.997580992583356
ENSPTRG00000046282	2.3614161878769417	2.9663027098199577	2.5313667556803097		2.804574550937132
ENSPTRG00000046297	6.9442238537207155	7.175431743306413	6.964663017651274	7.9618051161909715	7.362644586015735
ENSPTRG00000046404	7.962548725923125	9.69705500140198	9.427335991542847	11.026142211663506	9.844215200767167
ENSPTRG00000046786	2.507113137744345	2.830180715032684		2.2234138930664757	2.041621957456945
ENSPTRG00000046932	8.257150997752765	9.041888243982608	9.829825358065996	10.841023592853405	9.136778756240059
ENSPTRG00000047030	2.4286521743672385	3.544655525793091	2.0817602486594846	2.3645230068420346	
ENSPTRG00000047137	7.846051074131379	8.36875137404752	8.777037505437512	9.555733830718307	8.11646741782953
ENSPTRG00000047219	7.068546783877299	8.143258193587235	7.992520470420663	8.434233336813278	7.765909619729906
ENSPTRG00000047281	7.960748461145665	8.736685279680705	8.94600070622104	9.575716802251398	9.141518698594105
ENSPTRG00000047324	6.324011504275977	7.306092785007183	6.667233819609769	8.333517308977374	6.685303833397424
ENSPTRG00000047357	6.672611867701296	7.290128665311168	7.554935393129415	8.562187115148825	7.071834506853328
ENSPTRG00000047440	2.034682955481201	3.8589625653374804	2.333142374694802		3.3201472494104376
ENSPTRG00000047442	2.2893673031540036	2.712074283889366	2.916352042236954		2.067906637942468
ENSPTRG00000047640	3.2909897417448346	3.5483632913744847	3.579103397908525	4.989604336124977	2.5652074846351285
ENSPTRG00000047829	3.420799014617485	4.683909553545654	4.397186079624191	2.277006821506758	3.9937195176851157
ENSPTRG00000047872	8.972401833424508	9.004173845521814	8.288783381071497	11.070940483184804	9.689186081174448
ENSPTRG00000047949	6.9495600567715154	8.009470264854375	7.5344314814566316	8.8635276674835	6.266280371040651
ENSPTRG00000048013	7.096349377408278	8.8428460033247	7.635391784077058	9.219514399546402	8.781409068358718
ENSPTRG00000048874	4.065755351544879	5.423327341665552	4.075981012287409	5.653208715785456	5.44217681724912
ENSPTRG00000049137	7.570601272721044	8.608477147196071	8.368902744420478	9.425980036808497	7.188570849702363
ENSPTRG00000049252	5.461527191856726	6.0680823313637635	9.127458724897767	6.907159947294298	5.1494263836439575
ENSPTRG00000049254	2.43952210758097	2.4701408895291546	2.676011348071722		2.685220434171018
ENSPTRG00000049344	2.5244687028780004	2.5496590789862648	2.493563448986198	4.349994140946977	2.611029278614061
ENSPTRG00000049362	2.750000665059623	3.0983735503789904	2.7926079397167327		2.584325135799362
ENSPTRG00000049474	2.3969353347626985	3.0534854933345175	2.365880150516451		2.271097887714709
ENSPTRG00000049674	6.85000556894447	8.390105506137486	7.457831870988239	9.267483001579336	7.621955379796489
ENSPTRG00000049839	6.562109281919627	7.2774075484577345	6.280811280887867	8.267576297315188	6.510159111438998
ENSPTRG00000049906	4.314175320003579	2.3322723325181594	3.720297355262405	4.090393853496642	3.2727619383605098
ENSPTRG00000050249	7.303526961531988	8.129723148719911	8.309380800702057	9.94333571626947	8.159416608013448
ENSPTRG00000050275	3.335920606241114	4.478771370469119	4.371743823294191	4.977278208754858	3.4658733305992446
ENSPTRG00000050411		2.420438535970756	3.2187610612986233	4.062810103949835	2.1502706213554954
ENSPTRG00000050454	6.696998129164875	7.545113156240261	6.5986532274127185	9.60865800206681	7.48893637463965
ENSPTRG00000050553	2.73158126643342	2.9602313185611866	2.6551832539510007	2.761416233542495	
ENSPTRG00000050680	3.052601853884133	3.078886956909672	2.9613262651938475		3.7361166037353843
ENSPTRG00000050958	6.408110125922917	6.5779534422441746	6.974326757212832	7.498106782590312	6.702723051276128
ENSPTRG00000051160	2.152081169845219	2.100489322405583	2.511233192657734		2.0229656332766504
ENSPTRG00000051195	7.6736628209322735	8.089041994949037	8.374235851892662	9.775875675652856	7.7460163618103905
ENSPTRG00000051328	5.09122575040785	3.242237313505677	3.981403716642138		2.7127045760264408
ENSPTRG00000051447	3.062953644100787	3.979457546424921	3.4412843426765938		3.117343047169684
ENSPTRG00000051650	7.621436034576954	8.09832936259507	8.35472779127861	9.646318956079114	7.261547157520101
ENSPTRG00000051703	7.568053529361204	8.134822677147246	7.222996886677075	9.299462565617631	7.226703383182401
ENSPTRG00000051784	6.463556271317195	7.918870953544412	7.601467675075168	9.53536095690347	7.612914199361613
ENSPTRG00000051905	2.912630579836806		2.6884606621651046	2.399401445388024	2.832892764587345
ENSPTRG00000052021	7.337266043558366	7.94712139207177	7.737305753144586	9.177661503903643	7.062288298345238
ENSPTRG00000052301	9.14823033510432	9.793498849037336	10.337863726008285	11.4151095494004	8.667832863064538
ENSPTRG00000052551	7.736166435805377	9.201175377239904	8.983367569200752	10.890796786894454	9.736548105639974
ENSPTRG00000052585	6.356434833345821	7.528381317900701	6.482797913860976	8.10995492809667	6.722270929565185
ENSPTRG00000052602	9.135726636845659	10.48465604973421	10.146222890613302	10.991145102826845	10.558619150114616
ENSPTRG00000052794	5.746856691536994	7.605744841230197	7.955160783172061	9.20012308121775	8.036243966694732
